date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used
1/15/2022,2022,1,3,thambuththegama,thambuththegama,tomatoes,110,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,colombo,colombo,beans,395,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,colombo,colombo,cabbage,180,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,colombo,colombo,carrots,392,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,colombo,colombo,chili,360,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,colombo,colombo,eggplants,166,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,colombo,colombo,pumpkin,150,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,colombo,colombo,snake gourd,191,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,colombo,colombo,tomatoes,117,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,beans,374,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,cabbage,132,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,carrots,296,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,chili,386,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,dambulla,dambulla,eggplants,256,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,pumpkin,132,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,snake gourd,176,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,dambulla,dambulla,tomatoes,138,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,kandy,kandy,beans,416,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,kandy,kandy,cabbage,158,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,kandy,kandy,carrots,334,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,kandy,kandy,chili,324,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,kandy,kandy,eggplants,180,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,kandy,kandy,pumpkin,136,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,kandy,kandy,snake gourd,170,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,kandy,kandy,tomatoes,130,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,beans,380,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,cabbage,132,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,carrots,280,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,chili,364,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,keppetipola,keppetipola,eggplants,188,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,pumpkin,122,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,snake gourd,184,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,keppetipola,keppetipola,tomatoes,136,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,beans,442,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,cabbage,192,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,carrots,392,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,chili,452,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,meegoda,meegoda,eggplants,280,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,pumpkin,158,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,snake gourd,200,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,meegoda,meegoda,tomatoes,165,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,beans,347,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,cabbage,159,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,carrots,335,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,chili,372,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,eggplants,230,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,pumpkin,146,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,snake gourd,196,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,nuwaraeliya,nuwaraeliya,tomatoes,148,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,puttalam,puttalam,cabbage,139,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,puttalam,puttalam,chili,438,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,puttalam,puttalam,eggplants,256,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,puttalam,puttalam,snake gourd,182,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,puttalam,puttalam,tomatoes,116,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,beans,436,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,cabbage,152,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,carrots,358,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,chili,350,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/22/2022,2022,1,4,thambuththegama,thambuththegama,eggplants,254,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,pumpkin,128,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,snake gourd,158,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/22/2022,2022,1,4,thambuththegama,thambuththegama,tomatoes,116,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,colombo,colombo,beans,248,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,colombo,colombo,cabbage,183,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,colombo,colombo,carrots,380,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,colombo,colombo,chili,458,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,colombo,colombo,eggplants,237,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,colombo,colombo,pumpkin,156,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,colombo,colombo,snake gourd,231,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,colombo,colombo,tomatoes,141,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,beans,164,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,cabbage,206,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,carrots,318,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,chili,410,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,dambulla,dambulla,eggplants,236,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,pumpkin,150,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,snake gourd,178,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,dambulla,dambulla,tomatoes,95,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,kandy,kandy,beans,190,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,kandy,kandy,cabbage,176,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,kandy,kandy,carrots,334,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,kandy,kandy,chili,424,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,kandy,kandy,eggplants,216,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,kandy,kandy,pumpkin,130,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,kandy,kandy,snake gourd,190,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,kandy,kandy,tomatoes,94,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,beans,148,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,cabbage,144,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,carrots,296,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,chili,396,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,keppetipola,keppetipola,eggplants,246,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,pumpkin,134,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,snake gourd,184,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,keppetipola,keppetipola,tomatoes,96,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,beans,182.5,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,cabbage,208,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,carrots,410,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,chili,445,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,meegoda,meegoda,eggplants,262,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,pumpkin,176.25,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,snake gourd,220,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,meegoda,meegoda,tomatoes,130,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,beans,157,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,cabbage,192,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,carrots,370,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,chili,454,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,eggplants,230,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,pumpkin,146,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,snake gourd,196,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,nuwaraeliya,nuwaraeliya,tomatoes,104,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,puttalam,puttalam,cabbage,135,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,puttalam,puttalam,chili,424,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,puttalam,puttalam,eggplants,246,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,puttalam,puttalam,pumpkin,154,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,puttalam,puttalam,snake gourd,172,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,puttalam,puttalam,tomatoes,104,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,beans,188,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,cabbage,188,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,carrots,412,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,chili,461.4285714,Maha,1,12095,63035,5.21,,,,,,,existing_base
1/29/2022,2022,1,5,thambuththegama,thambuththegama,eggplants,222,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,pumpkin,148,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,snake gourd,172,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
1/29/2022,2022,1,5,thambuththegama,thambuththegama,tomatoes,72,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,colombo,colombo,beans,170,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,colombo,colombo,cabbage,148,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,colombo,colombo,carrots,372,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,colombo,colombo,chili,465,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,colombo,colombo,eggplants,167,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,colombo,colombo,pumpkin,150,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,colombo,colombo,snake gourd,172,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,colombo,colombo,tomatoes,111,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,beans,188,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,cabbage,164,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,carrots,374,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,chili,514,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,dambulla,dambulla,eggplants,186,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,pumpkin,158,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,snake gourd,164,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,dambulla,dambulla,tomatoes,87,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,kandy,kandy,beans,190,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,kandy,kandy,cabbage,164,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,kandy,kandy,carrots,370,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,kandy,kandy,chili,490,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,kandy,kandy,eggplants,216,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,kandy,kandy,pumpkin,144,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,kandy,kandy,snake gourd,174,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,kandy,kandy,tomatoes,110,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,beans,150,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,cabbage,144,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,carrots,370,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,chili,428,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,keppetipola,keppetipola,eggplants,210,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,pumpkin,136,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,snake gourd,164,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,keppetipola,keppetipola,tomatoes,97,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,beans,176,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,cabbage,184,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,carrots,436,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,chili,542,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,meegoda,meegoda,eggplants,216,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,pumpkin,166.25,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,snake gourd,180,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,meegoda,meegoda,tomatoes,108,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,beans,164,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,cabbage,166,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,carrots,398,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,chili,496,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,eggplants,224,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,pumpkin,146,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,snake gourd,184,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,nuwaraeliya,nuwaraeliya,tomatoes,96,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,puttalam,puttalam,cabbage,156,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,puttalam,puttalam,chili,532,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,puttalam,puttalam,eggplants,224,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,puttalam,puttalam,pumpkin,144,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,puttalam,puttalam,snake gourd,160,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,puttalam,puttalam,tomatoes,90,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,beans,210,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,cabbage,172,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,carrots,424,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,chili,485.7142857,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/5/2022,2022,2,6,thambuththegama,thambuththegama,eggplants,186.6666667,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,pumpkin,138,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,snake gourd,148,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/5/2022,2022,2,6,thambuththegama,thambuththegama,tomatoes,78,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/12/2022,2022,2,7,colombo,colombo,beans,168,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/12/2022,2022,2,7,colombo,colombo,cabbage,108,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/12/2022,2022,2,7,colombo,colombo,carrots,405,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/12/2022,2022,2,7,colombo,colombo,chili,596,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/12/2022,2022,2,7,colombo,colombo,eggplants,151,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/12/2022,2022,2,7,colombo,colombo,pumpkin,158,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/12/2022,2022,2,7,colombo,colombo,snake gourd,145,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/12/2022,2022,2,7,colombo,colombo,tomatoes,142,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,beans,165,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,cabbage,120,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,carrots,346,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,chili,532,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/12/2022,2022,2,7,dambulla,dambulla,eggplants,166,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,pumpkin,158,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,snake gourd,148,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
2/12/2022,2022,2,7,dambulla,dambulla,tomatoes,180,Maha,1,5893,88081,14.95,5893,88081,14.94671644,,,,annual
2/12/2022,2022,2,7,kandy,kandy,beans,170,Maha,1,6484,68182,10.52,6484,68182,10.51542258,,,,annual
2/12/2022,2022,2,7,kandy,kandy,cabbage,140,Maha,1,4547,116662,25.66,4547,116662,25.65691665,,,,annual
2/12/2022,2022,2,7,kandy,kandy,carrots,416,Maha,1,3786,77179,20.39,3786,77179,20.38536714,,,,annual
2/12/2022,2022,2,7,kandy,kandy,chili,576,Maha,1,12095,63035,5.21,,,,,,,existing_base
2/12/2022,2022,2,7,kandy,kandy,eggplants,158,Maha,1,10772,128249,11.91,10772,128249,11.90577423,,,,annual
2/12/2022,2022,2,7,kandy,kandy,pumpkin,156,Maha,1,6896,99714,14.46,6896,99714,14.45968677,,,,annual
2/12/2022,2022,2,7,kandy,kandy,snake gourd,170,Maha,1,2600,31196,12,2600,31196,11.99846154,,,,annual
