image_path,district,season,crop_type,ph,nitrogen,phosphorus,potassium,moisture,organicMatter
images/sample_1586.ppm,Ratnapura,Yala,Maize,5.94,130.41,18.96,75.58,34.28,3.05
images/sample_1587.ppm,Vavuniya,Yala,Maize,5.21,120.89,29.59,62.72,28.15,4.08
images/sample_1588.ppm,Polonnaruwa,Maha,Maize,6.66,156.62,37.37,77.66,36.56,4.54
images/sample_1589.ppm,Kandy,Yala,Maize,6.9,167.66,37.91,79.43,41.93,5.37
images/sample_1590.ppm,Kalutara,Yala,Potato,7.26,104.21,21.86,57.31,17.68,3.7
images/sample_1591.ppm,Puttalam,Yala,Cabbage,5.41,142.93,19.99,91.44,42.49,3.07
images/sample_1592.ppm,Badulla,Maha,Paddy,6.41,97.12,24.02,48.53,21.7,2.18
images/sample_1593.ppm,Kalutara,Yala,Paddy,6.5,178.61,23.12,115.39,56.08,3.08
images/sample_1594.ppm,Ampara,Inter-monsoon,Carrot,6.25,98.95,22.5,61.5,16.73,3.64
images/sample_1595.ppm,Nuwara Eliya,Yala,Potato,6.68,103.11,21.74,74.93,28.18,2.35
images/sample_1596.ppm,Batticaloa,Maha,Chilli,5.95,193.0,31.99,94.79,53.06,5.25
images/sample_1597.ppm,Kalutara,Maha,Maize,5.14,125.52,38.1,67.31,26.86,4.9
images/sample_1598.ppm,Anuradhapura,Inter-monsoon,Maize,6.41,167.39,21.34,95.01,49.13,2.85
images/sample_1599.ppm,Gampaha,Inter-monsoon,Tomato,4.96,136.71,38.98,51.67,19.03,5.6
images/sample_1600.ppm,Gampaha,Yala,Banana,5.06,160.04,24.49,90.5,47.07,2.57
images/sample_1601.ppm,Matara,Maha,Banana,6.51,172.25,40.05,80.59,40.49,5.34
images/sample_1602.ppm,Kalutara,Yala,Banana,6.44,91.15,12.06,56.17,26.26,1.05
images/sample_1603.ppm,Batticaloa,Inter-monsoon,Paddy,7.3,76.63,8.67,49.42,16.31,1.07
images/sample_1604.ppm,Batticaloa,Inter-monsoon,Chilli,6.12,158.04,31.46,89.54,40.02,4.06
images/sample_1605.ppm,Matale,Maha,Chilli,5.87,183.74,42.88,96.24,51.22,6.0
images/sample_1606.ppm,Polonnaruwa,Maha,Cabbage,6.45,157.33,21.4,87.14,46.51,2.39
images/sample_1607.ppm,Galle,Inter-monsoon,Cabbage,7.72,169.24,12.35,116.2,57.43,1.59
images/sample_1608.ppm,Kalutara,Maha,Paddy,5.97,170.99,30.75,98.02,48.69,4.3
images/sample_1609.ppm,Batticaloa,Yala,Potato,5.03,105.22,28.17,41.4,15.05,4.85
images/sample_1610.ppm,Kalutara,Yala,Chilli,5.45,116.93,22.88,60.05,29.9,2.21
images/sample_1611.ppm,Colombo,Inter-monsoon,Tomato,7.22,135.48,30.41,69.91,28.14,4.62
images/sample_1612.ppm,Mannar,Yala,Chilli,7.27,104.1,22.5,69.33,28.3,1.75
images/sample_1613.ppm,Puttalam,Maha,Cabbage,7.32,128.68,10.91,83.88,40.6,1.06
images/sample_1614.ppm,Matara,Inter-monsoon,Maize,7.28,112.57,25.93,80.85,31.04,2.51
images/sample_1615.ppm,Jaffna,Inter-monsoon,Cabbage,7.16,179.11,29.94,116.27,55.79,4.53
images/sample_1616.ppm,Kandy,Yala,Paddy,7.48,180.42,33.99,97.6,42.83,5.74
images/sample_1617.ppm,Kalutara,Maha,Tomato,7.31,145.61,34.1,71.34,24.41,5.52
images/sample_1618.ppm,Gampaha,Maha,Potato,5.86,190.93,33.5,106.48,55.6,5.71
images/sample_1619.ppm,Puttalam,Inter-monsoon,Paddy,5.65,101.4,14.19,63.32,24.22,1.63
images/sample_1620.ppm,Colombo,Inter-monsoon,Tomato,6.28,126.04,21.66,84.17,35.01,3.05
images/sample_1621.ppm,Kandy,Yala,Potato,7.79,99.37,21.14,58.43,26.76,2.33
images/sample_1622.ppm,Polonnaruwa,Maha,Cabbage,5.12,171.27,23.76,103.91,56.17,3.36
images/sample_1623.ppm,Mannar,Inter-monsoon,Chilli,5.97,124.49,32.52,65.93,32.44,3.64
images/sample_1624.ppm,Badulla,Maha,Tomato,5.26,131.3,25.99,74.63,37.84,2.35
images/sample_1625.ppm,Kandy,Yala,Tomato,7.33,162.66,18.56,105.95,48.36,2.98
images/sample_1626.ppm,Kandy,Yala,Cabbage,5.96,154.03,18.59,101.15,51.96,3.02
images/sample_1627.ppm,Nuwara Eliya,Inter-monsoon,Cabbage,7.32,148.55,38.46,69.89,34.96,5.49
images/sample_1628.ppm,Kandy,Yala,Carrot,5.68,96.2,30.89,38.23,13.94,4.56
images/sample_1629.ppm,Kandy,Inter-monsoon,Banana,5.57,147.01,33.64,85.5,34.27,5.31
images/sample_1630.ppm,Nuwara Eliya,Yala,Chilli,6.47,149.68,26.03,100.53,50.76,2.75
images/sample_1631.ppm,Hambantota,Yala,Chilli,5.22,169.61,28.83,106.33,52.27,3.2
images/sample_1632.ppm,Ampara,Inter-monsoon,Maize,6.44,98.04,16.95,59.81,25.08,1.47
images/sample_1633.ppm,Vavuniya,Yala,Potato,5.51,175.18,38.88,107.22,49.69,5.54
images/sample_1634.ppm,Kandy,Maha,Tomato,7.55,161.26,31.24,93.43,43.01,4.34
images/sample_1635.ppm,Gampaha,Inter-monsoon,Potato,5.01,158.33,33.09,84.06,33.41,5.36
images/sample_1636.ppm,Puttalam,Maha,Banana,6.49,117.98,25.41,81.43,33.66,2.85
images/sample_1637.ppm,Puttalam,Yala,Maize,5.58,156.77,34.71,96.2,43.7,4.4
images/sample_1638.ppm,Kilinochchi,Maha,Maize,6.95,72.03,14.8,36.02,12.88,2.45
images/sample_1639.ppm,Kegalle,Maha,Chilli,5.91,133.94,31.46,62.59,23.58,5.51
images/sample_1640.ppm,Badulla,Maha,Cabbage,7.76,136.63,11.91,91.01,48.11,1.62
images/sample_1641.ppm,Galle,Yala,Tomato,5.59,142.53,36.08,87.75,38.35,4.57
images/sample_1642.ppm,Matale,Yala,Potato,6.83,120.15,24.96,80.27,32.32,2.63
images/sample_1643.ppm,Anuradhapura,Maha,Paddy,5.63,180.52,31.21,106.04,49.86,5.15
images/sample_1644.ppm,Kalutara,Yala,Maize,5.1,165.46,22.51,109.31,54.52,1.85
images/sample_1645.ppm,Colombo,Maha,Cabbage,5.9,89.41,16.52,54.71,22.11,2.1
images/sample_1646.ppm,Batticaloa,Yala,Maize,6.25,80.05,16.79,45.97,13.05,2.14
images/sample_1647.ppm,Gampaha,Yala,Carrot,5.01,135.42,22.63,82.84,40.4,2.96
images/sample_1648.ppm,Nuwara Eliya,Inter-monsoon,Tomato,5.45,89.75,15.38,45.28,19.93,1.55
images/sample_1649.ppm,Matale,Inter-monsoon,Potato,6.94,162.07,19.4,96.67,52.58,3.18
images/sample_1650.ppm,Kalutara,Yala,Tomato,5.26,167.05,29.72,83.28,40.69,5.14
images/sample_1651.ppm,Hambantota,Inter-monsoon,Paddy,5.02,170.31,37.23,96.16,43.15,4.62
images/sample_1652.ppm,Moneragala,Yala,Maize,5.75,98.62,19.83,41.2,12.03,3.38
images/sample_1653.ppm,Hambantota,Inter-monsoon,Paddy,7.21,127.03,13.58,84.94,35.71,2.06
images/sample_1654.ppm,Anuradhapura,Yala,Banana,5.77,164.8,26.58,103.57,52.46,2.55
images/sample_1655.ppm,Vavuniya,Inter-monsoon,Cabbage,5.33,83.46,12.55,65.1,23.24,1.55
images/sample_1656.ppm,Moneragala,Yala,Maize,6.84,106.29,16.27,73.7,28.39,2.01
images/sample_1657.ppm,Trincomalee,Maha,Banana,5.08,81.62,18.62,52.52,19.71,1.59
images/sample_1658.ppm,Kalutara,Yala,Cabbage,7.37,203.83,40.23,113.81,56.35,5.51
images/sample_1659.ppm,Trincomalee,Yala,Chilli,6.82,159.73,31.55,100.06,45.8,3.83
images/sample_1660.ppm,Matale,Yala,Chilli,5.75,118.29,12.29,96.56,40.47,1.34
images/sample_1661.ppm,Mannar,Maha,Banana,6.81,121.09,15.29,78.96,33.6,1.9
images/sample_1662.ppm,Nuwara Eliya,Inter-monsoon,Tomato,6.6,132.57,36.31,67.46,24.11,6.32
images/sample_1663.ppm,Kilinochchi,Maha,Banana,6.2,177.75,42.49,91.35,47.78,5.63
images/sample_1664.ppm,Galle,Maha,Maize,6.68,147.99,9.26,97.64,48.2,1.33
images/sample_1665.ppm,Badulla,Yala,Carrot,6.17,115.64,26.47,47.57,17.25,4.42
images/sample_1666.ppm,Mannar,Maha,Tomato,6.39,161.26,31.78,90.73,45.3,4.88
images/sample_1667.ppm,Matale,Yala,Banana,6.01,139.49,18.07,85.09,38.87,2.29
images/sample_1668.ppm,Kalutara,Maha,Paddy,5.77,91.7,21.91,43.16,17.43,1.99
images/sample_1669.ppm,Anuradhapura,Yala,Chilli,7.02,114.34,19.05,76.65,30.07,2.79
images/sample_1670.ppm,Matara,Inter-monsoon,Paddy,6.74,169.5,40.59,72.38,37.36,6.2
images/sample_1671.ppm,Jaffna,Yala,Paddy,5.18,147.19,12.11,108.51,49.43,1.85
images/sample_1672.ppm,Hambantota,Inter-monsoon,Maize,5.11,129.27,40.01,42.38,14.74,5.72
images/sample_1673.ppm,Polonnaruwa,Yala,Banana,7.52,162.48,31.18,94.4,47.54,3.78
images/sample_1674.ppm,Jaffna,Maha,Potato,5.54,191.92,34.49,105.9,48.38,5.46
images/sample_1675.ppm,Kegalle,Maha,Banana,5.2,163.02,42.62,64.69,32.14,5.82
images/sample_1676.ppm,Galle,Yala,Paddy,5.7,139.27,32.7,70.64,35.65,3.82
images/sample_1677.ppm,Nuwara Eliya,Maha,Cabbage,7.31,112.84,28.09,52.11,21.75,4.81
images/sample_1678.ppm,Anuradhapura,Yala,Banana,5.61,149.98,40.2,70.06,32.03,5.63
images/sample_1679.ppm,Hambantota,Maha,Chilli,7.78,184.22,41.66,88.98,47.54,5.82
images/sample_1680.ppm,Gampaha,Inter-monsoon,Carrot,5.2,125.2,41.18,64.36,23.0,5.63
images/sample_1681.ppm,Anuradhapura,Inter-monsoon,Carrot,6.73,145.22,40.22,72.92,30.45,5.92
images/sample_1682.ppm,Anuradhapura,Maha,Tomato,5.45,155.0,16.47,107.6,56.93,1.38
images/sample_1683.ppm,Matale,Maha,Carrot,5.37,172.71,23.65,102.64,54.86,2.81
images/sample_1684.ppm,Galle,Yala,Cabbage,5.07,142.72,35.18,71.63,25.38,4.99
images/sample_1685.ppm,Vavuniya,Inter-monsoon,Tomato,5.93,174.94,31.93,110.03,56.3,3.95
images/sample_1686.ppm,Badulla,Yala,Tomato,6.66,134.11,15.67,91.94,39.44,1.91
images/sample_1687.ppm,Mullaitivu,Maha,Maize,5.91,168.34,30.66,85.62,39.88,5.1
images/sample_1688.ppm,Badulla,Inter-monsoon,Paddy,6.98,100.45,25.63,54.37,16.64,3.3
images/sample_1689.ppm,Ampara,Maha,Cabbage,5.85,147.47,38.58,71.36,36.46,5.1
images/sample_1690.ppm,Mullaitivu,Maha,Maize,6.14,136.61,25.21,90.93,40.44,2.73
images/sample_1691.ppm,Gampaha,Inter-monsoon,Potato,5.49,162.55,32.56,102.15,44.08,3.6
images/sample_1692.ppm,Matale,Yala,Chilli,5.83,121.44,13.84,73.22,32.14,2.27
images/sample_1693.ppm,Kegalle,Inter-monsoon,Potato,5.91,127.32,34.15,49.41,11.7,6.07
images/sample_1694.ppm,Trincomalee,Inter-monsoon,Chilli,5.45,141.44,29.08,56.53,27.24,4.33
images/sample_1695.ppm,Mannar,Inter-monsoon,Potato,5.41,210.0,45.92,107.58,53.69,6.26
images/sample_1696.ppm,Kandy,Yala,Maize,7.35,160.64,39.01,80.48,39.45,5.51
images/sample_1697.ppm,Batticaloa,Maha,Potato,5.39,80.11,26.51,50.39,11.48,3.41
images/sample_1698.ppm,Polonnaruwa,Yala,Banana,6.58,188.46,31.13,123.32,57.7,4.3
images/sample_1699.ppm,Nuwara Eliya,Yala,Chilli,6.13,92.17,22.01,64.09,21.79,1.89
images/sample_1700.ppm,Badulla,Yala,Chilli,6.8,202.94,35.98,116.51,56.96,5.44
images/sample_1701.ppm,Ratnapura,Inter-monsoon,Maize,5.78,126.78,37.1,59.54,27.3,5.16
images/sample_1702.ppm,Trincomalee,Inter-monsoon,Carrot,6.32,150.68,26.19,97.05,47.72,2.37
images/sample_1703.ppm,Kalutara,Maha,Maize,6.31,170.68,28.86,95.09,50.9,4.74
images/sample_1704.ppm,Colombo,Maha,Maize,5.5,165.02,28.87,85.41,43.66,3.72
images/sample_1705.ppm,Kurunegala,Yala,Potato,7.08,133.91,32.61,68.26,24.37,5.1
images/sample_1706.ppm,Batticaloa,Yala,Cabbage,6.81,189.98,30.5,116.54,57.32,4.36
images/sample_1707.ppm,Hambantota,Yala,Chilli,5.26,141.58,19.96,101.04,54.2,1.25
images/sample_1708.ppm,Mannar,Maha,Potato,7.56,114.36,34.1,65.0,25.97,4.2
images/sample_1709.ppm,Nuwara Eliya,Inter-monsoon,Chilli,5.24,119.43,34.9,45.88,13.75,5.11
images/sample_1710.ppm,Ratnapura,Yala,Banana,6.93,117.8,40.84,52.57,12.86,6.22
images/sample_1711.ppm,Kilinochchi,Yala,Potato,6.78,78.87,17.14,59.24,18.04,1.28
images/sample_1712.ppm,Kegalle,Inter-monsoon,Potato,5.82,140.03,21.87,102.25,47.4,1.78
images/sample_1713.ppm,Ratnapura,Maha,Carrot,7.13,106.91,24.57,60.5,18.78,2.71
images/sample_1714.ppm,Matale,Yala,Banana,7.41,139.75,24.62,93.47,42.21,2.53
images/sample_1715.ppm,Kandy,Inter-monsoon,Maize,5.25,124.72,42.27,35.73,11.53,6.0
images/sample_1716.ppm,Kandy,Maha,Carrot,5.38,148.37,37.82,74.23,36.71,4.69
images/sample_1717.ppm,Hambantota,Inter-monsoon,Potato,6.65,88.98,16.85,63.89,23.13,2.08
images/sample_1718.ppm,Matale,Yala,Banana,5.91,185.62,38.26,91.22,46.36,5.37
images/sample_1719.ppm,Polonnaruwa,Inter-monsoon,Tomato,6.38,124.73,32.27,73.14,25.0,3.68
images/sample_1720.ppm,Badulla,Yala,Chilli,5.74,134.47,14.98,81.61,43.05,2.19
images/sample_1721.ppm,Hambantota,Yala,Banana,5.76,157.06,35.18,84.22,34.49,4.92
images/sample_1722.ppm,Puttalam,Yala,Banana,7.56,167.83,38.96,96.82,40.73,4.9
images/sample_1723.ppm,Galle,Inter-monsoon,Banana,5.8,171.37,32.89,85.23,44.69,5.3
images/sample_1724.ppm,Anuradhapura,Yala,Maize,5.23,110.33,9.53,71.29,32.91,1.36
images/sample_1725.ppm,Mannar,Inter-monsoon,Tomato,6.16,147.61,25.94,96.13,39.92,4.45
images/sample_1726.ppm,Moneragala,Maha,Banana,6.78,150.11,22.77,79.98,42.58,2.78
images/sample_1727.ppm,Vavuniya,Inter-monsoon,Cabbage,7.56,146.98,32.67,81.47,37.84,3.63
images/sample_1728.ppm,Matale,Maha,Carrot,6.6,129.88,38.7,60.17,24.82,5.79
images/sample_1729.ppm,Puttalam,Inter-monsoon,Paddy,5.94,117.73,15.5,77.42,28.01,2.36
images/sample_1730.ppm,Nuwara Eliya,Maha,Chilli,7.73,174.45,24.07,87.6,46.42,4.09
images/sample_1731.ppm,Polonnaruwa,Inter-monsoon,Potato,6.69,122.59,23.78,71.02,25.65,3.45
images/sample_1732.ppm,Matara,Inter-monsoon,Potato,7.63,119.59,37.55,56.02,14.71,4.56
images/sample_1733.ppm,Kalutara,Maha,Maize,7.0,115.16,32.04,43.5,10.53,5.64
images/sample_1734.ppm,Kandy,Inter-monsoon,Cabbage,4.98,162.44,30.91,100.56,47.52,4.11
images/sample_1735.ppm,Anuradhapura,Maha,Maize,6.05,152.84,36.51,71.83,29.53,6.03
images/sample_1736.ppm,Kandy,Yala,Maize,6.84,158.7,33.71,79.44,35.09,5.95
images/sample_1737.ppm,Nuwara Eliya,Inter-monsoon,Banana,5.61,103.07,18.79,54.85,24.55,1.71
images/sample_1738.ppm,Trincomalee,Yala,Potato,6.1,125.44,10.12,77.24,36.77,1.02
images/sample_1739.ppm,Anuradhapura,Yala,Banana,5.4,127.64,30.86,58.62,21.79,4.18
images/sample_1740.ppm,Kalutara,Yala,Potato,6.98,147.35,19.78,98.79,51.93,1.6
images/sample_1741.ppm,Matara,Maha,Paddy,6.33,117.12,29.2,66.2,19.99,3.3
images/sample_1742.ppm,Vavuniya,Maha,Paddy,7.63,161.43,41.2,82.65,33.99,5.4
images/sample_1743.ppm,Moneragala,Yala,Tomato,7.27,159.92,39.27,86.79,38.95,5.9
images/sample_1744.ppm,Matara,Maha,Paddy,6.4,128.15,24.91,79.82,28.56,4.28
images/sample_1745.ppm,Batticaloa,Maha,Maize,5.19,134.15,15.96,92.22,39.69,1.44
images/sample_1746.ppm,Kurunegala,Yala,Banana,7.15,135.71,23.38,81.37,31.7,3.68
images/sample_1747.ppm,Batticaloa,Inter-monsoon,Paddy,6.1,155.5,40.79,54.36,25.82,6.4
images/sample_1748.ppm,Kalutara,Yala,Paddy,5.96,117.71,13.16,88.5,37.76,1.36
images/sample_1749.ppm,Kandy,Maha,Tomato,7.46,121.02,26.54,56.49,21.18,3.61
images/sample_1750.ppm,Kegalle,Inter-monsoon,Cabbage,6.36,141.49,29.86,94.18,39.29,3.29
images/sample_1751.ppm,Nuwara Eliya,Inter-monsoon,Maize,6.98,158.81,15.68,117.36,56.78,1.13
images/sample_1752.ppm,Kandy,Maha,Banana,5.74,135.09,30.7,86.1,33.65,3.98
images/sample_1753.ppm,Gampaha,Inter-monsoon,Chilli,6.02,117.55,32.47,52.93,17.17,5.36
images/sample_1754.ppm,Gampaha,Maha,Paddy,6.47,118.45,17.27,76.85,39.32,1.61
images/sample_1755.ppm,Colombo,Yala,Potato,7.31,177.09,41.52,102.95,44.16,6.26
images/sample_1756.ppm,Kegalle,Yala,Tomato,7.63,169.79,21.69,103.11,51.92,3.4
images/sample_1757.ppm,Nuwara Eliya,Yala,Paddy,7.19,165.09,41.87,80.5,34.04,5.93
images/sample_1758.ppm,Mannar,Maha,Cabbage,5.06,89.05,21.9,40.5,13.86,3.22
images/sample_1759.ppm,Jaffna,Yala,Tomato,6.47,118.61,24.62,56.27,24.87,4.34
images/sample_1760.ppm,Vavuniya,Yala,Potato,5.41,160.13,32.41,71.58,33.28,5.08
images/sample_1761.ppm,Badulla,Inter-monsoon,Paddy,7.12,152.71,30.29,90.29,42.99,3.87
images/sample_1762.ppm,Polonnaruwa,Maha,Chilli,7.5,196.53,32.11,109.68,52.68,5.15
images/sample_1763.ppm,Kurunegala,Inter-monsoon,Cabbage,6.55,111.9,21.23,59.27,24.53,2.73
images/sample_1764.ppm,Polonnaruwa,Yala,Tomato,7.65,114.43,18.75,80.45,31.55,2.17
images/sample_1765.ppm,Badulla,Yala,Paddy,7.23,120.75,34.42,55.29,14.71,4.59
images/sample_1766.ppm,Anuradhapura,Inter-monsoon,Potato,7.47,124.53,26.86,58.13,21.51,4.19
images/sample_1767.ppm,Colombo,Inter-monsoon,Chilli,7.35,124.92,38.2,52.64,16.06,4.75
images/sample_1768.ppm,Anuradhapura,Yala,Carrot,7.02,159.21,20.88,103.55,47.77,2.38
images/sample_1769.ppm,Kurunegala,Inter-monsoon,Paddy,7.32,101.72,16.42,63.82,27.67,1.58
images/sample_1770.ppm,Matale,Maha,Banana,6.57,112.8,36.9,59.67,16.01,5.17
images/sample_1771.ppm,Trincomalee,Maha,Carrot,5.61,148.85,11.5,116.3,55.93,1.19
images/sample_1772.ppm,Mannar,Inter-monsoon,Potato,5.44,143.03,24.92,92.07,46.42,3.14
images/sample_1773.ppm,Ampara,Yala,Banana,6.8,128.97,25.26,82.94,37.56,3.38
images/sample_1774.ppm,Matara,Maha,Potato,6.92,182.44,26.57,104.65,55.94,3.21
images/sample_1775.ppm,Nuwara Eliya,Inter-monsoon,Banana,7.73,143.77,22.38,86.81,46.23,2.18
images/sample_1776.ppm,Trincomalee,Yala,Potato,6.6,149.39,19.38,83.3,43.01,2.96
images/sample_1777.ppm,Trincomalee,Yala,Chilli,5.48,105.22,19.39,62.85,25.58,2.33
images/sample_1778.ppm,Ampara,Inter-monsoon,Tomato,6.66,94.3,10.45,57.56,22.64,1.41
images/sample_1779.ppm,Badulla,Yala,Tomato,6.62,125.64,37.68,69.09,26.83,4.66
images/sample_1780.ppm,Trincomalee,Maha,Maize,7.23,130.27,24.78,67.15,23.17,4.33
images/sample_1781.ppm,Trincomalee,Inter-monsoon,Tomato,6.65,139.88,38.95,64.82,31.85,4.94
images/sample_1782.ppm,Polonnaruwa,Inter-monsoon,Carrot,5.08,160.87,24.66,104.88,51.71,2.38
images/sample_1783.ppm,Moneragala,Yala,Cabbage,6.22,100.97,34.38,40.69,11.32,4.29
images/sample_1784.ppm,Mannar,Yala,Chilli,7.77,122.87,41.86,60.76,19.02,5.98
images/sample_1785.ppm,Puttalam,Yala,Tomato,7.15,180.24,31.03,96.2,47.09,5.46
images/sample_1786.ppm,Kilinochchi,Inter-monsoon,Potato,7.41,87.82,14.17,51.2,22.77,1.84
images/sample_1787.ppm,Jaffna,Maha,Cabbage,7.65,101.91,19.82,62.56,29.62,1.99
images/sample_1788.ppm,Matara,Maha,Maize,7.08,131.95,25.46,74.54,30.35,3.82
images/sample_1789.ppm,Badulla,Yala,Cabbage,7.19,95.74,18.68,72.09,26.98,1.07
images/sample_1790.ppm,Kegalle,Inter-monsoon,Tomato,4.95,152.59,14.16,105.48,56.91,1.98
images/sample_1791.ppm,Jaffna,Yala,Potato,6.93,140.07,24.6,73.6,28.13,4.07
images/sample_1792.ppm,Kalutara,Inter-monsoon,Tomato,6.92,173.63,40.48,107.63,51.02,5.1
images/sample_1793.ppm,Nuwara Eliya,Yala,Potato,6.81,153.3,29.7,95.37,39.13,3.74
images/sample_1794.ppm,Hambantota,Yala,Carrot,5.2,118.36,13.8,74.89,35.58,1.73
images/sample_1795.ppm,Kandy,Yala,Carrot,5.76,147.33,19.21,107.43,47.99,2.39
images/sample_1796.ppm,Mannar,Maha,Potato,7.51,96.11,32.23,50.12,15.82,3.78
images/sample_1797.ppm,Ratnapura,Maha,Carrot,7.0,109.64,27.54,41.55,12.99,4.22
images/sample_1798.ppm,Gampaha,Yala,Banana,6.56,157.85,21.59,92.3,48.95,2.99
images/sample_1799.ppm,Puttalam,Yala,Banana,5.85,60.37,13.64,33.93,11.01,1.1
images/sample_1800.ppm,Mannar,Maha,Tomato,7.33,150.24,25.09,71.69,36.1,4.24
images/sample_1801.ppm,Kalutara,Inter-monsoon,Paddy,6.47,87.7,16.58,47.22,15.99,1.88
images/sample_1802.ppm,Colombo,Maha,Banana,7.06,154.06,38.7,88.07,37.38,5.57
images/sample_1803.ppm,Kalutara,Inter-monsoon,Chilli,6.41,118.55,27.5,79.14,30.56,3.08
images/sample_1804.ppm,Kandy,Yala,Chilli,7.41,122.87,27.94,77.56,29.3,4.17
images/sample_1805.ppm,Anuradhapura,Maha,Maize,5.59,89.96,17.16,57.6,20.53,2.37
images/sample_1806.ppm,Ampara,Inter-monsoon,Maize,5.51,130.67,25.62,72.05,32.85,3.07
images/sample_1807.ppm,Vavuniya,Maha,Maize,5.6,154.17,24.68,105.23,47.89,3.5
images/sample_1808.ppm,Kegalle,Maha,Maize,7.02,152.12,16.66,111.31,55.64,1.32
images/sample_1809.ppm,Hambantota,Yala,Paddy,6.14,155.57,13.59,95.9,51.98,2.22
images/sample_1810.ppm,Matale,Inter-monsoon,Banana,5.4,177.68,29.57,116.5,57.06,4.11
images/sample_1811.ppm,Badulla,Yala,Banana,6.17,87.28,22.78,48.87,15.74,2.97
images/sample_1812.ppm,Kalutara,Inter-monsoon,Chilli,5.21,157.63,33.29,97.31,49.0,3.73
images/sample_1813.ppm,Hambantota,Maha,Chilli,5.68,127.61,27.05,62.73,25.01,3.34
images/sample_1814.ppm,Matara,Inter-monsoon,Cabbage,6.57,139.35,18.85,77.08,34.11,2.83
images/sample_1815.ppm,Colombo,Yala,Tomato,5.66,137.87,34.1,62.79,26.03,4.67
images/sample_1816.ppm,Kalutara,Inter-monsoon,Chilli,5.58,147.32,24.64,75.22,39.13,3.06
images/sample_1817.ppm,Badulla,Yala,Chilli,7.57,86.86,13.09,53.9,22.5,1.38
images/sample_1818.ppm,Kandy,Inter-monsoon,Carrot,5.08,141.88,16.4,99.37,54.13,1.08
images/sample_1819.ppm,Kandy,Yala,Chilli,7.3,147.17,27.89,83.67,31.53,4.81
images/sample_1820.ppm,Ratnapura,Inter-monsoon,Maize,7.24,175.48,26.58,99.23,47.41,4.5
images/sample_1821.ppm,Badulla,Maha,Potato,6.97,124.32,38.5,59.49,18.77,4.98
images/sample_1822.ppm,Puttalam,Inter-monsoon,Paddy,6.78,148.61,24.32,88.64,44.47,2.12
images/sample_1823.ppm,Nuwara Eliya,Maha,Tomato,6.3,82.6,20.59,55.73,22.93,1.33
images/sample_1824.ppm,Polonnaruwa,Yala,Chilli,5.74,178.26,35.96,99.63,51.44,4.46
images/sample_1825.ppm,Anuradhapura,Yala,Tomato,5.94,115.86,36.14,55.57,18.21,5.54
images/sample_1826.ppm,Moneragala,Yala,Tomato,6.44,122.48,38.37,48.93,17.18,5.18
images/sample_1827.ppm,Moneragala,Maha,Potato,5.53,187.92,33.36,108.97,53.91,4.68
images/sample_1828.ppm,Hambantota,Maha,Banana,5.41,201.02,38.96,116.57,55.83,5.53
images/sample_1829.ppm,Trincomalee,Inter-monsoon,Tomato,5.85,180.67,31.07,103.67,48.74,5.31
images/sample_1830.ppm,Moneragala,Inter-monsoon,Tomato,4.99,116.89,26.29,54.43,20.05,3.49
images/sample_1831.ppm,Colombo,Yala,Carrot,6.91,105.12,10.42,78.96,34.11,1.58
images/sample_1832.ppm,Puttalam,Yala,Chilli,5.99,179.8,36.76,86.26,38.4,6.17
images/sample_1833.ppm,Ampara,Maha,Banana,7.47,147.56,23.27,88.29,36.92,3.4
images/sample_1834.ppm,Ratnapura,Yala,Banana,6.29,118.05,28.22,57.13,25.72,4.17
images/sample_1835.ppm,Nuwara Eliya,Maha,Maize,6.41,115.21,36.05,37.88,14.9,5.16
images/sample_1836.ppm,Mannar,Inter-monsoon,Tomato,6.84,142.64,13.94,97.14,47.59,1.17
images/sample_1837.ppm,Galle,Maha,Cabbage,6.33,108.32,18.47,52.27,21.74,2.21
images/sample_1838.ppm,Kegalle,Inter-monsoon,Paddy,5.34,136.66,18.85,87.66,48.18,2.17
images/sample_1839.ppm,Moneragala,Inter-monsoon,Chilli,4.95,156.08,28.7,87.2,37.49,5.11
images/sample_1840.ppm,Kandy,Maha,Chilli,6.09,90.52,25.38,53.47,14.21,2.77
images/sample_1841.ppm,Puttalam,Yala,Potato,5.31,118.01,31.26,65.6,19.75,4.72
images/sample_1842.ppm,Kegalle,Maha,Potato,5.71,106.05,32.0,43.13,18.04,4.09
images/sample_1843.ppm,Trincomalee,Yala,Banana,6.77,140.99,15.47,95.66,51.35,1.81
images/sample_1844.ppm,Kegalle,Maha,Carrot,7.72,98.31,19.86,61.33,21.29,1.29
images/sample_1845.ppm,Batticaloa,Inter-monsoon,Maize,5.43,107.98,32.82,52.39,10.87,4.81
images/sample_1846.ppm,Ampara,Inter-monsoon,Tomato,5.21,164.34,33.94,84.99,38.45,5.36
images/sample_1847.ppm,Trincomalee,Maha,Cabbage,5.79,156.69,29.89,89.57,48.62,3.91
images/sample_1848.ppm,Ratnapura,Maha,Chilli,7.55,74.94,11.18,49.08,14.6,1.13
images/sample_1849.ppm,Vavuniya,Inter-monsoon,Chilli,4.95,131.53,19.36,92.94,48.92,1.04
images/sample_1850.ppm,Galle,Yala,Banana,5.09,108.79,13.45,73.64,27.0,2.13
images/sample_1851.ppm,Polonnaruwa,Inter-monsoon,Cabbage,6.83,142.88,30.59,78.48,34.69,3.44
